Time rel [s],Day rel [d],Time rel [hh:mm:ss],Date abs [yyyy-mm-dd],Time abs [hh:mm:ss],ActivityClass [],Altitude [m],BodyPosition [],EdaArousalMean [],EdaSclMean [uS],EdaScrAmplitudesMean [uS],EdaScrCount [],EdaScrEnergiesMean [uSs],EdaScrHalfRecoveryTimesMean [s],EdaScrRiseTimesMean [s],InclinationDown [deg],InclinationForward [deg],InclinationRight [deg],MovementAcceleration [g],NonWearTime [],StepCount [steps],TempMean [],VerticalSpeed [m/s],temp [Grad Celsius],Markers,Segment id,
1056,0,00:17:36,2023-07-11,17:08:13,1,98.63709219,1,0.006005861,4.493649163,0,0,0,0,0,72.54353625,17.75100189,86.87924157,0.00511649,0,0,29.2,0.003637639,29.2,,52,
1057,0,00:17:37,2023-07-11,17:08:14,1,98.62464931,1,0.00467737,4.493263965,0,0,0,0,0,72.54353625,17.75100189,86.87924157,0.004855411,0,0,29.2,0.003698593,29.2,,52,
1058,0,00:17:38,2023-07-11,17:08:15,1,98.61276308,1,0.003642739,4.49267198,0,0,0,0,0,72.54353625,17.75100189,86.87924157,0.004837484,0,0,29.2,0.003282236,29.2,,52,
1059,0,00:17:39,2023-07-11,17:08:16,1,98.60443588,1,0.002836968,4.492353021,0,0,0,0,0,72.54353625,17.75100189,86.87924157,0.00267533,0,0,29.2,0.00253211,29.2,,52,
1060,0,00:17:40,2023-07-11,17:08:17,1,98.60185615,1,0.002209433,4.492248213,0,0,0,0,0,72.49677443,17.83043714,86.70538769,0.003277936,0,0,29.2,0.001862705,29.2,,53,
1061,0,00:17:41,2023-07-11,17:08:18,1,98.60704596,1,0.001720708,4.492074991,0,0,0,0,0,72.49677443,17.83043714,86.70538769,0.004038407,0,0,29.2,0.001545605,29.2,,53,
1062,0,00:17:42,2023-07-11,17:08:19,1,98.62173492,1,0.001340089,4.49158832,0,0,0,0,0,72.49677443,17.83043714,86.70538769,0.004069668,0,0,29.2,0.001602069,29.2,,53,
1063,0,00:17:43,2023-07-11,17:08:20,1,98.64131507,1,0.001043662,4.490891237,0,0,0,0,0,72.49677443,17.83043714,86.70538769,0.006258394,0,0,29.2,0.001868048,29.2,,53,
1064,0,00:17:44,2023-07-11,17:08:21,1,98.6616543,1,0.000812805,4.489354883,0,0,0,0,0,72.27780144,18.08521631,86.50945168,0.0086167,0,0,29.2,0.002274186,29.2,,53,
1065,0,00:17:45,2023-07-11,17:08:22,1,98.68026975,1,0.000633013,4.486285701,0,0,0,0,0,72.27780144,18.08521631,86.50945168,0.004740788,0,0,29.2,0.002632441,29.2,,53,
1066,0,00:17:46,2023-07-11,17:08:23,1,98.6940942,1,0.000492991,4.483065247,0,0,0,0,0,72.27780144,18.08521631,86.50945168,0.005317133,0,0,29.2,0.002682773,29.2,,53,
1067,0,00:17:47,2023-07-11,17:08:24,1,98.7028039,1,0.000383942,4.480455555,0,0,0,0,0,72.27780144,18.08521631,86.50945168,0.006674456,0,0,29.2,0.00240762,29.2,,53,
1068,0,00:17:48,2023-07-11,17:08:25,1,98.71083125,1,0.000299014,4.480399521,0,0,0,0,0,72.19232656,18.17449641,86.48377192,0.004973286,0,0,29.2,0.001963963,29.2,,53,
1069,0,00:17:49,2023-07-11,17:08:26,1,98.71998483,1,0.000232873,4.480961806,0,0,0,0,0,72.19232656,18.17449641,86.48377192,0.002802325,0,0,29.2,0.001577892,29.2,,53,
1070,0,00:17:50,2023-07-11,17:08:27,1,98.72784453,1,0.000181361,4.47937716,0,0,0,0,0,72.19232656,18.17449641,86.48377192,0.003557081,0,0,29.2,0.001453403,29.2,,53,
1071,0,00:17:51,2023-07-11,17:08:28,1,98.72930642,1,0.000141244,4.476217489,0,0,0,0,0,72.19232656,18.17449641,86.48377192,0.002596362,0,0,29.2,0.001733583,29.2,,53,
1072,0,00:17:52,2023-07-11,17:08:29,1,98.72078006,1,0.000110001,4.471406008,0,0,0,0,0,72.2181534,18.15403696,86.46008224,0.002438348,0,0,29.2,0.002314138,29.2,,53,
1073,0,00:17:53,2023-07-11,17:08:30,1,98.70461641,1,8.5669E-05,4.463144831,0,0,0,0,0,72.2181534,18.15403696,86.46008224,0.003703228,0,0,29.2,0.00300104,29.2,,53,
1074,0,00:17:54,2023-07-11,17:08:31,1,98.68877529,1,6.67191E-05,4.450636926,0,0,0,0,0,72.2181534,18.15403696,86.46008224,0.003312521,0,0,29.2,0.00348665,29.2,,53,
1075,0,00:17:55,2023-07-11,17:08:32,1,98.67883211,1,5.19609E-05,4.436111047,0,0,0,0,0,72.2181534,18.15403696,86.46008224,0.00429483,0,0,29.2,0.003556392,29.2,,53,
1076,0,00:17:56,2023-07-11,17:08:33,1,98.6735212,1,4.04672E-05,4.422223864,0,0,0,0,0,72.29201953,18.09454021,86.39811752,0.00328392,0,0,29.2,0.003162538,29.2,,53,
1077,0,00:17:57,2023-07-11,17:08:34,1,98.67089212,1,3.15159E-05,4.411241074,0,0,0,0,0,72.29201953,18.09454021,86.39811752,0.004044081,0,0,29.2,0.002497747,29.2,,53,
1078,0,00:17:58,2023-07-11,17:08:35,1,98.67374315,1,2.45446E-05,4.403065032,0,0,0,0,0,72.29201953,18.09454021,86.39811752,0.002967227,0,0,29.2,0.001900286,29.2,,53,
1079,0,00:17:59,2023-07-11,17:08:36,1,98.68266451,1,1.91153E-05,4.396259216,0,0,0,0,0,72.29201953,18.09454021,86.39811752,0.002733056,0,0,29.2,0.001436815,29.2,,53,
1080,0,00:18:00,2023-07-11,17:08:37,1,98.69377638,1,1.4887E-05,4.389959422,0,0,0,0,0,72.35594066,18.04642873,86.33009696,0.003544118,0,0,29.2,0.001036782,29.2,,54,
1081,0,00:18:01,2023-07-11,17:08:38,1,98.70069358,1,1.1594E-05,4.384140692,0,0,0,0,0,72.35594066,18.04642873,86.33009696,0.003582722,0,0,29.2,0.000781699,29.2,,54,
1082,0,00:18:02,2023-07-11,17:08:39,1,98.69982201,1,9.02945E-06,4.378155415,0,0,0,0,0,72.35594066,18.04642873,86.33009696,0.002680581,0,0,29.2,0.00070779,29.2,,54,
1083,0,00:18:03,2023-07-11,17:08:40,1,98.69442878,1,7.03214E-06,4.37136611,0,0,0,0,0,72.35594066,18.04642873,86.33009696,0.00351978,0,0,29.3,0.00063355,29.3,,54,
1084,0,00:18:04,2023-07-11,17:08:41,1,98.68888238,1,5.47664E-06,4.364473822,0,0,0,0,0,72.54188625,17.87171667,86.29554899,0.005073462,0,0,29.3,0.000461684,29.3,,54,
1085,0,00:18:05,2023-07-11,17:08:42,1,98.68736609,1,4.26521E-06,4.357634465,0,0,0,0,0,72.54188625,17.87171667,86.29554899,0.003994017,0,0,29.3,0.000143798,29.3,,54,
1086,0,00:18:06,2023-07-11,17:08:43,1,98.69175931,1,3.32175E-06,4.350107182,0,0,0,0,0,72.54188625,17.87171667,86.29554899,0.003526984,0,0,29.3,-0.000263186,29.3,,54,
1087,0,00:18:07,2023-07-11,17:08:44,1,98.69979323,1,2.58698E-06,4.343341745,0,0,0,0,0,72.54188625,17.87171667,86.29554899,0.005134729,0,0,29.3,-0.000569843,29.3,,54,
1088,0,00:18:08,2023-07-11,17:08:45,1,98.70554875,1,2.01474E-06,4.337652677,0,0,0,0,0,72.49689474,17.93770935,86.19734237,0.003817277,0,0,29.3,-0.000567941,29.3,,54,
1089,0,00:18:09,2023-07-11,17:08:46,1,98.70499151,1,1.56908E-06,4.333397988,0,0,0,0,0,72.49689474,17.93770935,86.19734237,0.003029344,0,0,29.3,-0.000356788,29.3,,54,
1090,0,00:18:10,2023-07-11,17:08:47,1,98.69875957,1,1.222E-06,4.330583796,0,0,0,0,0,72.49689474,17.93770935,86.19734237,0.004573025,0,0,29.3,-0.00014531,29.3,,54,
1091,0,00:18:11,2023-07-11,17:08:48,1,98.69416958,1,9.51697E-07,4.328842099,0,0,0,0,0,72.49689474,17.93770935,86.19734237,0.0031005,0,0,29.3,7.84262E-05,29.3,,54,
1092,0,00:18:12,2023-07-11,17:08:49,1,98.69642338,1,7.41182E-07,4.32763403,0,0,0,0,0,72.60408481,17.84006169,86.16545505,0.003178472,0,0,29.3,0.000335243,29.3,,54,
1093,0,00:18:13,2023-07-11,17:08:50,1,98.70332192,1,5.77233E-07,4.325424773,0,0,0,0,0,72.60408481,17.84006169,86.16545505,0.002385617,0,0,29.3,0.000391605,29.3,,54,
1094,0,00:18:14,2023-07-11,17:08:51,1,98.71033644,1,4.4955E-07,4.321770515,0,0,0,0,0,72.60408481,17.84006169,86.16545505,0.003023276,0,0,29.3,5.01156E-05,29.3,,54,
1095,0,00:18:15,2023-07-11,17:08:52,1,98.71676347,1,3.5011E-07,4.317349744,0,0,0,0,0,72.60408481,17.84006169,86.16545505,0.003087146,0,0,29.3,-0.000394116,29.3,,54,
1096,0,00:18:16,2023-07-11,17:08:53,1,98.7233298,1,2.72666E-07,4.312709902,0,0,0,0,0,71.58419279,18.97401089,85.58875029,0.004071909,0,0,29.3,-0.000562965,29.3,,54,
1097,0,00:18:17,2023-07-11,17:08:54,1,98.7292042,1,2.12352E-07,4.307128479,0,0,0,0,0,71.58419279,18.97401089,85.58875029,0.010825243,0,0,29.3,-0.000329811,29.3,,54,
1098,0,00:18:18,2023-07-11,17:08:55,1,98.73337368,1,1.6538E-07,4.302188755,0,0,0,0,0,71.58419279,18.97401089,85.58875029,0.007027451,0,0,29.3,0.000265613,29.3,,54,
1099,0,00:18:19,2023-07-11,17:08:56,1,98.73201466,1,1.28798E-07,4.300049201,0,0,0,0,0,71.58419279,18.97401089,85.58875029,0.009015654,0,0,29.3,0.001023944,29.3,,54,
1100,0,00:18:20,2023-07-11,17:08:57,1,98.72167402,1,1.00308E-07,4.303879327,0,0,0,0,0,72.27065846,18.11865817,86.383289,0.012767593,0,0,29.3,0.001673102,29.3,,55,
1101,0,00:18:21,2023-07-11,17:08:58,1,98.70425461,1,7.812E-08,4.321686973,0,0,0,0,0,72.27065846,18.11865817,86.383289,0.01302563,0,0,29.3,0.002092995,29.3,,55,
1102,0,00:18:22,2023-07-11,17:08:59,1,98.68814612,1,6.08399E-08,4.366828749,0,0,0,0,0,72.27065846,18.11865817,86.383289,0.006618216,0,0,29.3,0.002349026,29.3,,55,
1103,0,00:18:23,2023-07-11,17:09:00,1,98.67842843,1,4.73822E-08,4.436727322,0,0,0,0,0,72.27065846,18.11865817,86.383289,0.006202105,0,0,29.3,0.002590658,29.3,,55,
1104,0,00:18:24,2023-07-11,17:09:01,1,98.67461812,1,3.69013E-08,4.505980304,0,0,0,0,0,72.64469863,17.74730825,86.40381826,0.006387694,0,0,29.3,0.002894889,29.3,,55,
1105,0,00:18:25,2023-07-11,17:09:02,1,98.67579556,1,2.87388E-08,4.557737695,0,0,0,0,0,72.64469863,17.74730825,86.40381826,0.004936821,0,0,29.3,0.003134261,29.3,,55,
1106,0,00:18:26,2023-07-11,17:09:03,1,98.68061416,1,2.23818E-08,4.589374542,0,0,0,0,0,72.64469863,17.74730825,86.40381826,0.005591345,0,0,29.3,0.003094334,29.3,,55,
1107,0,00:18:27,2023-07-11,17:09:04,1,98.68509969,1,1.74309E-08,4.604206422,0,0,0,0,0,72.64469863,17.74730825,86.40381826,0.004076741,0,0,29.3,0.002598234,29.3,,55,
1108,0,00:18:28,2023-07-11,17:09:05,1,98.68411787,1,1.35752E-08,4.607738607,0,0,0,0,0,72.74618523,17.66055829,86.34534993,0.003524746,0,0,29.3,0.001630535,29.3,,55,
1109,0,00:18:29,2023-07-11,17:09:06,1,98.682347,1,1.05724E-08,4.60527896,0,0,0,0,0,72.74618523,17.66055829,86.34534993,0.003300105,0,0,29.3,0.000435441,29.3,,55,
1110,0,00:18:30,2023-07-11,17:09:07,1,98.6843676,1,8.23379E-09,4.600162065,0,0,0,0,0,72.74618523,17.66055829,86.34534993,0.003742391,0,0,29.3,-0.000638357,29.3,,55,
1111,0,00:18:31,2023-07-11,17:09:08,1,98.69025748,1,6.41248E-09,4.594411855,0,0,0,0,0,72.74618523,17.66055829,86.34534993,0.003493281,0,0,29.3,-0.001319458,29.3,,55,
1112,0,00:18:32,2023-07-11,17:09:09,1,98.70213156,1,4.99405E-09,4.589505205,0,0,0,0,0,72.69028582,17.73320657,86.26476792,0.004643214,0,0,29.3,-0.001563718,29.3,,55,
1113,0,00:18:33,2023-07-11,17:09:10,1,98.71857675,1,3.88937E-09,4.586245677,0,0,0,0,0,72.69028582,17.73320657,86.26476792,0.003192235,0,0,29.3,-0.001412495,29.3,,55,
1114,0,00:18:34,2023-07-11,17:09:11,1,98.73588606,1,3.02904E-09,4.584371916,0,0,0,0,0,72.69028582,17.73320657,86.26476792,0.004863014,0,0,29.3,-0.000842911,29.3,,55,
1115,0,00:18:35,2023-07-11,17:09:12,1,98.75245617,1,2.35902E-09,4.583055468,0,0,0,0,0,72.69028582,17.73320657,86.26476792,0.003292536,0,0,29.3,0.000129532,29.3,,55,
1116,0,00:18:36,2023-07-11,17:09:13,1,98.767915,1,1.83721E-09,4.581570997,0,0,0,0,0,72.76868564,17.66792308,86.21408605,0.003433841,0,0,29.3,0.001205069,29.3,,55,
1117,0,00:18:37,2023-07-11,17:09:14,1,98.78067782,1,1.43082E-09,4.579946055,0,0,0,0,0,72.76868564,17.66792308,86.21408605,0.004211765,0,0,29.3,0.001840967,29.3,,55,
1118,0,00:18:38,2023-07-11,17:09:15,1,98.78894329,1,1.11432E-09,4.578065905,0,0,0,0,0,72.76868564,17.66792308,86.21408605,0.00433396,0,0,29.3,0.001912999,29.3,,55,
1119,0,00:18:39,2023-07-11,17:09:16,1,98.78965314,1,8.67835E-10,4.574864742,0,0,0,0,0,72.76868564,17.66792308,86.21408605,0.003700512,0,0,29.3,0.001742598,29.3,,55,
1120,0,00:18:40,2023-07-11,17:09:17,1,98.78390527,1,6.75871E-10,4.571021976,0,0,0,0,0,72.75512051,17.6879612,86.18447948,0.002772337,0,0,29.3,0.001611286,29.3,,56,
1121,0,00:18:41,2023-07-11,17:09:18,1,98.77177217,1,5.26369E-10,4.567872881,0,0,0,0,0,72.75512051,17.6879612,86.18447948,0.002806001,0,0,29.3,0.001553333,29.3,,56,
1122,0,00:18:42,2023-07-11,17:09:19,1,98.75060745,1,4.09936E-10,4.56469412,0,0,0,0,0,72.75512051,17.6879612,86.18447948,0.002948033,0,0,29.3,0.001603199,29.3,,56,
1123,0,00:18:43,2023-07-11,17:09:20,1,98.72296424,1,3.19259E-10,4.562062848,0,0,0,0,0,72.75512051,17.6879612,86.18447948,0.002769435,0,0,29.3,0.001874071,29.3,,56,
1124,0,00:18:44,2023-07-11,17:09:21,1,98.6982511,1,2.48639E-10,4.560310812,0,0,0,0,0,72.89903481,17.53326291,86.24539767,0.004052534,0,0,29.3,0.00221128,29.3,,56,
1125,0,00:18:45,2023-07-11,17:09:22,1,98.68506553,1,1.9364E-10,4.559317324,0,0,0,0,0,72.89903481,17.53326291,86.24539767,0.00282444,0,0,29.3,0.002592633,29.3,,56,
1126,0,00:18:46,2023-07-11,17:09:23,1,98.68385638,1,1.50807E-10,4.558515214,0,0,0,0,0,72.89903481,17.53326291,86.24539767,0.002582193,0,0,29.3,0.002965679,29.3,,56,
1127,0,00:18:47,2023-07-11,17:09:24,1,98.69241132,1,1.17449E-10,4.556560955,0,0,0,0,0,72.89903481,17.53326291,86.24539767,0.004031627,0,0,29.3,0.003089437,29.3,,56,
1128,0,00:18:48,2023-07-11,17:09:25,1,98.70757024,1,9.14691E-11,4.552735324,0,0,0,0,0,72.88489956,17.5575317,86.19973878,0.003712817,0,0,29.3,0.002937872,29.3,,56,
1129,0,00:18:49,2023-07-11,17:09:26,1,98.72543045,1,7.12362E-11,4.547603404,0,0,0,0,0,72.88489956,17.5575317,86.19973878,0.00349045,0,0,29.3,0.002681138,29.3,,56,
1130,0,00:18:50,2023-07-11,17:09:27,1,98.7392016,1,5.54788E-11,4.542298484,0,0,0,0,0,72.88489956,17.5575317,86.19973878,0.003323581,0,0,29.3,0.002510785,29.3,,56,
1131,0,00:18:51,2023-07-11,17:09:28,1,98.74153416,1,4.3207E-11,4.537602839,0,0,0,0,0,72.88489956,17.5575317,86.19973878,0.002581276,0,0,29.3,0.002701142,29.3,,56,
1132,0,00:18:52,2023-07-11,17:09:29,1,98.7339054,1,3.36496E-11,4.534381606,0,0,0,0,0,72.90480685,17.54536182,86.16815827,0.002900869,0,0,29.3,0.003319821,29.3,,56,
1133,0,00:18:53,2023-07-11,17:09:30,1,98.72515348,1,2.62063E-11,4.532631333,0,0,0,0,0,72.90480685,17.54536182,86.16815827,0.002870194,0,0,29.3,0.004101344,29.3,,56,
1134,0,00:18:54,2023-07-11,17:09:31,1,98.72252287,1,2.04095E-11,4.531513056,0,0,0,0,0,72.90480685,17.54536182,86.16815827,0.003531254,0,0,29.3,0.004877035,29.3,,56,
1135,0,00:18:55,2023-07-11,17:09:32,1,98.72566081,1,1.5895E-11,4.529611092,0,0,0,0,0,72.90480685,17.54536182,86.16815827,0.00489748,0,0,29.3,0.005592092,29.3,,56,
1136,0,00:18:56,2023-07-11,17:09:33,1,98.73159246,1,1.2379E-11,4.52612937,0,0,0,0,0,72.90258467,17.54907268,86.16153025,0.004085035,0,0,29.3,0.006206047,29.3,,56,
1137,0,00:18:57,2023-07-11,17:09:34,1,98.73846591,1,9.64078E-12,4.5221683,0,0,0,0,0,72.90258467,17.54907268,86.16153025,0.00451874,0,0,29.3,0.006785066,29.3,,56,
1138,0,00:18:58,2023-07-11,17:09:35,1,98.74647412,1,7.50824E-12,4.518745592,0,0,0,0,0,72.90258467,17.54907268,86.16153025,0.004166271,0,0,29.3,0.007488976,29.3,,56,
1139,0,00:18:59,2023-07-11,17:09:36,1,98.75955396,1,5.84743E-12,4.516664267,0,0,0,0,0,72.90258467,17.54907268,86.16153025,0.002414073,0,0,29.3,0.00815656,29.3,,56,
1140,0,00:19:00,2023-07-11,17:09:37,1,98.77626219,1,4.55398E-12,4.515143521,0,0,0,0,0,72.30686627,18.18476563,85.93356039,0.002535358,0,0,29.3,0.008425521,29.3,,57,
1141,0,00:19:01,2023-07-11,17:09:38,1,98.79172524,1,3.54664E-12,4.513572285,0,0,0,0,0,72.30686627,18.18476563,85.93356039,0.003282805,0,0,29.3,0.008175734,29.3,,57,
1142,0,00:19:02,2023-07-11,17:09:39,1,98.80377504,1,2.76213E-12,4.512323063,0,0,0,0,0,72.30686627,18.18476563,85.93356039,0.005333226,0,0,29.3,0.007500541,29.3,,57,
1143,0,00:19:03,2023-07-11,17:09:40,1,98.81363906,1,2.15115E-12,4.511001698,0,0,0,0,0,72.30686627,18.18476563,85.93356039,0.021854936,0,0,29.3,0.006599107,29.3,,57,
1144,0,00:19:04,2023-07-11,17:09:41,1,98.82526894,1,1.67532E-12,4.510107651,0,0,0,0,0,71.15314634,19.29004951,86.03688373,0.01172927,0,0,29.3,0.005668689,29.3,,57,
1145,0,00:19:05,2023-07-11,17:09:42,1,98.84624812,1,1.30474E-12,4.509571943,0,0,0,0,0,71.15314634,19.29004951,86.03688373,0.010556918,0,0,29.3,0.005042983,29.3,,57,
1146,0,00:19:06,2023-07-11,17:09:43,1,98.87695264,1,1.01613E-12,4.508717104,0,0,0,0,0,71.15314634,19.29004951,86.03688373,0.003247944,0,0,29.3,0.00492783,29.3,,57,
1147,0,00:19:07,2023-07-11,17:09:44,1,98.90788227,1,7.91363E-13,4.507247608,0,0,0,0,0,71.15314634,19.29004951,86.03688373,0.004790921,0,0,29.3,0.005271344,29.3,,57,
1148,0,00:19:08,2023-07-11,17:09:45,1,98.93108716,1,6.16314E-13,4.504897178,0,0,0,0,0,71.32514183,19.13067839,85.99563377,0.003193477,0,0,29.3,0.005901734,29.3,,57,
1149,0,00:19:09,2023-07-11,17:09:46,1,98.94607594,1,4.79986E-13,4.501234802,0,0,0,0,0,71.32514183,19.13067839,85.99563377,0.003176182,0,0,29.3,0.006479557,29.3,,57,
1150,0,00:19:10,2023-07-11,17:09:47,1,98.95174752,1,3.73814E-13,4.497616836,0,0,0,0,0,71.32514183,19.13067839,85.99563377,0.003073357,0,0,29.4,0.006944561,29.4,,57,
1151,0,00:19:11,2023-07-11,17:09:48,1,98.94737436,1,2.91126E-13,4.496566988,0,0,0,0,0,71.32514183,19.13067839,85.99563377,0.00310629,0,0,29.4,0.00741119,29.4,,57,
1152,0,00:19:12,2023-07-11,17:09:49,1,98.94014453,1,2.26729E-13,4.497863928,0,0,0,0,0,71.50363675,18.97039918,85.93192717,0.003255008,0,0,29.4,0.007949684,29.4,,57,
1153,0,00:19:13,2023-07-11,17:09:50,1,98.93479134,1,1.76577E-13,4.499485713,0,0,0,0,0,71.50363675,18.97039918,85.93192717,0.003782869,0,0,29.4,0.008534832,29.4,,57,
1154,0,00:19:14,2023-07-11,17:09:51,1,98.92940564,1,1.37518E-13,4.501167802,0,0,0,0,0,71.50363675,18.97039918,85.93192717,0.00825877,0,0,29.4,0.008900194,29.4,,57,
1155,0,00:19:15,2023-07-11,17:09:52,1,98.92095265,1,1.07099E-13,4.502344366,0,0,0,0,0,71.50363675,18.97039918,85.93192717,0.008526403,0,0,29.4,0.00889886,29.4,,57,
1156,0,00:19:16,2023-07-11,17:09:53,1,98.90992702,1,8.34091E-14,4.502099053,0,0,0,0,0,72.0173648,18.44230711,86.04235152,0.005106803,0,0,29.4,0.008556151,29.4,,57,
1157,0,00:19:17,2023-07-11,17:09:54,1,98.89894434,1,6.4959E-14,4.502610941,0,0,0,0,0,72.0173648,18.44230711,86.04235152,0.003906219,0,0,29.4,0.0079952,29.4,,57,
1158,0,00:19:18,2023-07-11,17:09:55,1,98.88982243,1,5.05902E-14,4.50541994,0,0,0,0,0,72.0173648,18.44230711,86.04235152,0.005311058,0,0,29.4,0.007325903,29.4,,57,
1159,0,00:19:19,2023-07-11,17:09:56,1,98.88544811,1,3.93997E-14,4.510978705,0,0,0,0,0,72.0173648,18.44230711,86.04235152,0.003515197,0,0,29.4,0.006537243,29.4,,57,
1160,0,00:19:20,2023-07-11,17:09:57,1,98.88444125,1,3.06845E-14,4.516998927,0,0,0,0,0,72.09879341,18.3581016,86.06209915,0.00413395,0,0,29.4,0.00558658,29.4,,58,
1161,0,00:19:21,2023-07-11,17:09:58,1,98.88677439,1,2.38971E-14,4.520311956,0,0,0,0,0,72.09879341,18.3581016,86.06209915,0.004494682,0,0,29.4,0.004819929,29.4,,58,
1162,0,00:19:22,2023-07-11,17:09:59,1,98.89630376,1,1.86111E-14,4.520630462,0,0,0,0,0,72.09879341,18.3581016,86.06209915,0.003664993,0,0,29.4,0.00474621,29.4,,58,
1163,0,00:19:23,2023-07-11,17:10:00,1,98.91043,1,1.44943E-14,4.518980555,0,0,0,0,0,72.09879341,18.3581016,86.06209915,0.004167832,0,0,29.4,0.005567351,29.4,,58,
1164,0,00:19:24,2023-07-11,17:10:01,1,98.92705307,1,1.12882E-14,4.518307455,0,0,0,0,0,72.29981749,18.15360713,86.09615764,0.003676623,0,0,29.4,0.007297236,29.4,,58,
1165,0,00:19:25,2023-07-11,17:10:02,1,98.94651696,1,8.79125E-15,4.519321684,0,0,0,0,0,72.29981749,18.15360713,86.09615764,0.002734005,0,0,29.4,0.010000085,29.4,,58,
1166,0,00:19:26,2023-07-11,17:10:03,1,98.96900673,1,6.84663E-15,4.519388106,0,0,0,0,0,72.29981749,18.15360713,86.09615764,0.003738158,0,0,29.4,0.013479921,29.4,,58,
1167,0,00:19:27,2023-07-11,17:10:04,1,98.99398424,1,5.33216E-15,4.51861345,0,0,0,0,0,72.29981749,18.15360713,86.09615764,0.003861009,0,0,29.4,0.016631662,29.4,,58,
1168,0,00:19:28,2023-07-11,17:10:05,1,99.01765959,1,4.15269E-15,4.517759529,0,0,0,0,0,72.26926755,18.20622588,85.99811719,0.003826212,0,0,29.4,0.018589738,29.4,,58,
1169,0,00:19:29,2023-07-11,17:10:06,1,99.03432912,1,3.23412E-15,4.517163925,0,0,0,0,0,72.26926755,18.20622588,85.99811719,0.002981465,0,0,29.4,0.019907136,29.4,,58,
1170,0,00:19:30,2023-07-11,17:10:07,1,99.03985362,1,2.51874E-15,4.516642626,0,0,0,0,0,72.26926755,18.20622588,85.99811719,0.003475308,0,0,29.4,0.021887606,29.4,,58,
1171,0,00:19:31,2023-07-11,17:10:08,1,99.03563584,1,1.96159E-15,4.515470873,0,0,0,0,0,72.26926755,18.20622588,85.99811719,0.003334995,0,0,29.4,0.024952982,29.4,,58,
1172,0,00:19:32,2023-07-11,17:10:09,1,99.02609026,1,1.52769E-15,4.514017337,0,0,0,0,0,72.23427204,18.25297529,85.9448872,0.003881941,0,0,29.4,0.02840519,29.4,,58,
1173,0,00:19:33,2023-07-11,17:10:10,1,99.01484898,1,1.18977E-15,4.513059158,0,0,0,0,0,72.23427204,18.25297529,85.9448872,0.003342935,0,0,29.4,0.031536618,29.4,,58,
1174,0,00:19:34,2023-07-11,17:10:11,1,99.00825893,1,9.26591E-16,4.512886678,0,0,0,0,0,72.23427204,18.25297529,85.9448872,0.003196564,0,0,29.4,0.033856737,29.4,,58,
1175,0,00:19:35,2023-07-11,17:10:12,1,99.01673058,1,7.2163E-16,4.513153597,0,0,0,0,0,72.23427204,18.25297529,85.9448872,0.004094542,0,0,29.4,0.035206756,29.4,,58,
1176,0,00:19:36,2023-07-11,17:10:13,7,99.04552234,1,5.62006E-16,4.512908101,0,0,0,0,0,71.52784853,18.98872774,85.75328102,0.003470572,0,0,29.4,0.035628164,29.4,,58,
1177,0,00:19:37,2023-07-11,17:10:14,7,99.09254033,1,4.37691E-16,4.512258804,0,0,0,0,0,71.52784853,18.98872774,85.75328102,0.003090054,0,0,29.4,0.03544807,29.4,,58,
1178,0,00:19:38,2023-07-11,17:10:15,7,99.15769578,1,3.40874E-16,4.513836681,0,0,0,0,0,71.52784853,18.98872774,85.75328102,0.003928519,0,0,29.4,0.03507379,29.4,,58,
1179,0,00:19:39,2023-07-11,17:10:16,7,99.24175,1,2.65473E-16,4.526788765,0,0,0,0,0,71.52784853,18.98872774,85.75328102,0.045094846,0,0,29.4,0.03438166,29.4,,58,
1180,0,00:19:40,2023-07-11,17:10:17,7,99.33829207,2,2.0675E-16,4.535691547,0,0,0,0,0,81.81661569,87.47870817,8.56808344,0.28679593,0,2,29.4,0.032795285,29.4,,59,
1181,0,00:19:41,2023-07-11,17:10:18,7,99.42246271,2,0.129362678,4.490416913,0.157992913,1,0.096276932,1.53125,1.21875,81.81661569,87.47870817,8.56808344,0.336370847,0,1,29.4,0.029807468,29.4,marker,59,
1182,0,00:19:42,2023-07-11,17:10:19,7,99.47389374,2,0.125555687,4.420762447,0,0,0,0,0,81.81661569,87.47870817,8.56808344,0.542587423,0,1,29.4,0.025354064,29.4,,59,
1183,0,00:19:43,2023-07-11,17:10:20,7,99.5067126,2,0.097782867,4.352022587,0,0,0,0,0,81.81661569,87.47870817,8.56808344,0.607005931,0,1,29.4,0.020431241,29.4,,59,
1184,0,00:19:44,2023-07-11,17:10:21,7,99.55569322,2,0.076153373,4.281589771,0,0,0,0,0,96.74325789,83.91886488,9.099300741,0.245510431,0,1,29.4,0.016453151,29.4,,59,
1185,0,00:19:45,2023-07-11,17:10:22,7,99.6335635,2,0.059308307,4.235819043,0,0,0,0,0,96.74325789,83.91886488,9.099300741,0.319419369,0,0,29.4,0.014313196,29.4,,59,
1186,0,00:19:46,2023-07-11,17:10:23,7,99.72269484,2,0.046189356,4.209190526,0,0,0,0,0,96.74325789,83.91886488,9.099300741,0.2165357,0,0,29.4,0.01384668,29.4,,59,
1187,0,00:19:47,2023-07-11,17:10:24,7,99.80438436,2,0.035972306,4.183512053,0,0,0,0,0,96.74325789,83.91886488,9.099300741,0.369315047,0,1,29.4,0.014388757,29.4,,59,
